date,song_name,rank,streams,previous_rank,peak_rank,total_days
2021-12-21,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),34,1993185,30,,32
2021-12-22,Enchanted,197,820891,183,,36
2021-12-22,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),39,1961564,34,,33
2021-12-23,Christmas Tree Farm,184,937514,,,15
2021-12-23,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),50,1941806,39,,34
2021-12-24,Christmas Tree Farm,93,1923185,184,,16
2021-12-24,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),105,1762745,50,,35
2021-12-25,Christmas Tree Farm,106,1609014,93,,17
2021-12-25,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),137,1329107,105,,36
2021-12-26,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),43,1505425,137,,37
2021-12-27,Blank Space,172,746410,,,43
2021-12-27,Enchanted,168,756002,,,37
2021-12-27,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),21,1737074,43,,38
2021-12-28,Blank Space,168,765921,172,,44
2021-12-28,Enchanted,167,771163,168,,38
2021-12-28,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),21,1804669,21,,39
2021-12-29,Blank Space,168,779841,168,,45
2021-12-29,Enchanted,163,787891,167,,39
2021-12-29,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),24,1833902,21,,40
2021-12-30,Blank Space,176,788486,168,,46
2021-12-30,Enchanted,167,801970,163,,40
2021-12-30,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),27,1830549,24,,41
2021-12-31,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),37,1817228,27,,42
2022-01-05,Blank Space,164,774550,158,,47
2022-01-05,Enchanted,160,784631,148,,41
2022-01-05,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),27,1717885,26,,43
2022-01-06,Blank Space,165,768593,164,,48
2022-01-06,Enchanted,157,784424,160,,42
2022-01-06,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),30,1691866,27,,44
2022-01-07,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),59,1595443,30,,45
2022-01-08,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),65,1441698,59,,46
2022-01-09,Blank Space,190,727040,,,49
2022-01-09,Enchanted,187,729828,,,43
2022-01-09,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),57,1330697,65,,47
2022-01-10,Blank Space,185,765254,190,,50
2022-01-10,Enchanted,168,785083,187,,44
2022-01-10,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),55,1444222,57,,48
2022-01-11,Blank Space,181,782758,185,,51
2022-01-11,Enchanted,184,781222,168,,45
2022-01-11,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),54,1441567,55,,49
2022-01-12,Blank Space,177,792463,181,,52
2022-01-12,Enchanted,187,779565,184,,46
2022-01-12,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),56,1433078,54,,50
2022-01-13,Blank Space,176,809837,177,,53
2022-01-13,Enchanted,191,778746,187,,47
2022-01-13,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),53,1434809,56,,51
2022-01-14,Blank Space,196,807972,176,,54
2022-01-14,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),62,1386451,53,,52
2022-01-15,Blank Space,191,786554,196,,55
2022-01-15,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),73,1241662,62,,53
2022-01-16,Blank Space,181,730741,191,,56
2022-01-16,Enchanted,192,710799,,,48
2022-01-16,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),63,1149434,73,,54
2022-01-17,Blank Space,164,782380,181,,57
2022-01-17,Enchanted,176,760460,192,,49
2022-01-17,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),60,1233431,63,,55
2022-01-18,Blank Space,164,795082,164,,58
2022-01-18,Enchanted,173,785824,176,,50
2022-01-18,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),60,1265610,60,,56
2022-01-19,Blank Space,169,799472,164,,59
2022-01-19,Enchanted,181,784881,173,,51
2022-01-19,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),62,1251645,60,,57
2022-01-20,Blank Space,169,805359,169,,60
2022-01-20,Enchanted,188,783078,181,,52
2022-01-20,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),63,1241963,62,,58
2022-01-21,Blank Space,171,838204,169,,61
2022-01-21,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),66,1264543,63,,59
2022-01-22,Blank Space,169,820474,171,,62
2022-01-22,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),81,1152257,66,,60
2022-01-23,Blank Space,160,758928,169,,63
2022-01-23,Enchanted,190,725854,,,53
2022-01-23,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),73,1079621,81,,61
2022-01-24,Blank Space,147,808275,160,,64
2022-01-24,Enchanted,177,773255,190,,54
2022-01-24,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),62,1188527,73,,62
2022-01-25,Blank Space,144,833069,147,,65
2022-01-25,Enchanted,174,789992,177,,55
2022-01-25,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),59,1230864,62,,63
2022-01-26,Blank Space,149,834592,144,,66
2022-01-26,Enchanted,194,774709,174,,56
2022-01-26,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),62,1218911,59,,64
2022-01-27,Blank Space,144,863152,149,,67
2022-01-27,Enchanted,196,789647,194,,57
2022-01-27,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),62,1221812,62,,65
2022-01-28,Blank Space,153,881831,144,,68
2022-01-28,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),73,1217206,62,,66
2022-01-29,Blank Space,162,853397,153,,69
2022-01-29,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),94,1079206,73,,67
2022-01-30,Blank Space,143,795818,162,,70
2022-01-30,Enchanted,195,714945,,,58
2022-01-30,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),81,1017949,94,,68
2022-01-31,Blank Space,138,828939,143,,71
2022-01-31,Enchanted,191,758082,195,,59
2022-01-31,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),70,1110131,81,,69
2022-02-01,Blank Space,149,836602,138,,72
2022-02-01,Enchanted,197,761924,191,,60
2022-02-01,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),80,1099395,70,,70
2022-02-02,Blank Space,145,852891,149,,73
2022-02-02,Enchanted,199,772309,197,,61
2022-02-02,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),84,1091060,80,,71
2022-02-03,Blank Space,144,858158,145,,74
2022-02-03,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),86,1076377,84,,72
2022-02-04,Blank Space,163,876950,144,,75
2022-02-04,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),102,1070858,86,,73
2022-02-05,Blank Space,162,873033,163,,76
2022-02-05,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),112,1003238,102,,74
2022-02-06,Blank Space,140,811741,162,,77
2022-02-06,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),106,949627,112,,75
2022-02-07,Blank Space,145,838171,140,,78
2022-02-07,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),93,1025967,106,,76
2022-02-08,Blank Space,136,860474,145,,79
2022-02-08,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),95,1030386,93,,77
2022-02-10,Blank Space,137,886204,136,,80
2022-02-10,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),98,1029149,99,,78
2022-02-11,Blank Space,145,937892,137,,81
2022-02-11,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),117,1032273,98,,79
2022-02-11,The Joker And The Queen (feat. Taylor Swift),9,3209051,,,1
2022-02-12,Blank Space,147,906965,145,,82
2022-02-12,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),136,944133,117,,80
2022-02-12,The Joker And The Queen (feat. Taylor Swift),20,2306083,9,,2
2022-02-13,Blank Space,139,841195,147,,83
2022-02-13,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),115,898702,136,,81
2022-02-13,The Joker And The Queen (feat. Taylor Swift),27,1828779,20,,3
2022-02-14,Blank Space,150,865282,139,,84
2022-02-14,Lover,144,875730,,,97
2022-02-14,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),118,956487,115,,82
2022-02-14,The Joker And The Queen (feat. Taylor Swift),20,2080193,27,,4
2022-02-15,Blank Space,139,896076,150,,85
2022-02-15,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),111,980567,118,,83
2022-02-15,The Joker And The Queen (feat. Taylor Swift),25,1978414,20,,5
2022-02-16,Blank Space,136,906473,139,,86
2022-02-16,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),112,974034,111,,84
2022-02-16,The Joker And The Queen (feat. Taylor Swift),32,1806407,25,,6
2022-02-17,Blank Space,136,915643,136,,87
2022-02-17,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),112,979596,112,,85
2022-02-17,The Joker And The Queen (feat. Taylor Swift),33,1749141,32,,7
2022-02-18,Blank Space,145,932140,136,,88
2022-02-18,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),126,979795,112,,86
2022-02-18,The Joker And The Queen (feat. Taylor Swift),46,1560790,33,,8
2022-02-19,Blank Space,143,911641,145,,89
2022-02-19,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),145,906872,126,,87
2022-02-19,The Joker And The Queen (feat. Taylor Swift),57,1390006,46,,9
2022-02-20,Blank Space,133,836542,143,,90
2022-02-20,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),128,847228,145,,88
2022-02-20,The Joker And The Queen (feat. Taylor Swift),60,1197573,57,,10
2022-02-21,Blank Space,129,869284,133,,91
2022-02-21,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),117,905921,128,,89
2022-02-21,The Joker And The Queen (feat. Taylor Swift),58,1262912,60,,11
2022-02-22,Blank Space,133,880870,129,,92
2022-02-22,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),119,923881,117,,90
2022-02-22,The Joker And The Queen (feat. Taylor Swift),63,1249209,58,,12
2022-02-23,Blank Space,127,900749,133,,93
2022-02-23,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),120,924961,119,,91
2022-02-23,The Joker And The Queen (feat. Taylor Swift),69,1230818,63,,13
2022-02-24,Blank Space,126,873895,127,,94
2022-02-24,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),115,906869,120,,92
2022-02-24,The Joker And The Queen (feat. Taylor Swift),70,1165812,69,,14
2022-02-25,Blank Space,143,886889,126,,95
2022-02-25,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),139,903057,115,,93
2022-02-25,The Joker And The Queen (feat. Taylor Swift),79,1169679,70,,15
2022-02-26,Blank Space,149,876529,143,,96
2022-02-26,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),163,841741,139,,94
2022-02-26,The Joker And The Queen (feat. Taylor Swift),104,1048179,79,,16
2022-02-27,Blank Space,144,803518,149,,97
2022-02-27,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),141,806009,163,,95
2022-02-27,The Joker And The Queen (feat. Taylor Swift),103,937560,104,,17
2022-02-28,Blank Space,141,835074,144,,98
2022-02-28,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),123,873139,141,,96
2022-02-28,The Joker And The Queen (feat. Taylor Swift),99,991093,103,,18
2022-03-01,Blank Space,139,854236,141,,99
2022-03-01,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),121,902401,123,,97
2022-03-01,The Joker And The Queen (feat. Taylor Swift),100,985771,99,,19
2022-03-02,Blank Space,130,869089,139,,100
2022-03-02,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),116,909971,121,,98
2022-03-02,The Joker And The Queen (feat. Taylor Swift),103,972834,100,,20
2022-03-03,Blank Space,132,878779,130,,101
2022-03-03,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),121,908520,116,,99
2022-03-03,The Joker And The Queen (feat. Taylor Swift),107,972610,103,,21
2022-03-04,Blank Space,144,901090,132,,102
2022-03-04,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),137,918101,121,,100
2022-03-04,The Joker And The Queen (feat. Taylor Swift),153,882880,107,,22
2022-03-05,Blank Space,148,889060,144,,103
2022-03-05,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),163,845359,137,,101
2022-03-05,The Joker And The Queen (feat. Taylor Swift),190,800468,153,,23
2022-03-06,Blank Space,136,815104,148,,104
2022-03-06,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),145,801838,163,,102
2022-03-06,The Joker And The Queen (feat. Taylor Swift),194,716568,190,,24
2022-03-07,Blank Space,135,845231,136,,105
2022-03-07,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),122,885759,145,,103
2022-03-07,The Joker And The Queen (feat. Taylor Swift),191,756484,194,,25
2022-03-08,Blank Space,132,823031,135,,106
2022-03-08,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),122,857595,122,,104
2022-03-08,The Joker And The Queen (feat. Taylor Swift),189,724789,191,,26
2022-03-09,Blank Space,126,873402,132,,107
2022-03-09,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),124,888221,122,,105
2022-03-09,The Joker And The Queen (feat. Taylor Swift),185,765140,189,,27
2022-03-10,Blank Space,124,898780,126,,108
2022-03-10,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),125,898772,124,,106
2022-03-11,Blank Space,139,916386,124,,109
2022-03-11,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),144,900322,125,,107
2022-03-12,Blank Space,145,888089,139,,110
2022-03-12,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),165,821521,144,,108
2022-03-13,Blank Space,130,823637,145,,111
2022-03-13,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),145,793608,165,,109
2022-03-14,Blank Space,127,860693,130,,112
2022-03-14,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),126,861390,145,,110
2022-03-15,Blank Space,126,882769,127,,113
2022-03-15,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),129,879924,126,,111
2022-03-16,Blank Space,123,909727,126,,114
2022-03-16,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),133,882380,129,,112
2022-03-17,Blank Space,126,914960,123,,115
2022-03-17,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),139,879378,133,,113
2022-03-18,Blank Space,148,930916,126,,116
2022-03-18,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),176,870026,139,,114
2022-03-19,Blank Space,141,918583,148,,117
2022-03-19,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),188,804732,176,,115
2022-03-20,Blank Space,125,850396,141,,118
2022-03-20,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),158,770756,188,,116
2022-03-21,Blank Space,129,884769,125,,119
2022-03-21,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),144,837258,158,,117
2022-03-22,Blank Space,131,904160,129,,120
2022-03-22,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),148,853083,144,,118
2022-03-23,Blank Space,129,929815,131,,121
2022-03-23,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),152,858034,148,,119
2022-03-24,Blank Space,124,944658,129,,122
2022-03-24,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),153,861708,152,,120
2022-03-25,Blank Space,154,944677,124,,123
2022-03-25,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),197,843475,153,,121
2022-03-26,Blank Space,149,911673,154,,124
2022-03-27,Blank Space,139,837139,149,,125
2022-03-27,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),174,747489,,,122
2022-03-28,Blank Space,136,858675,139,,126
2022-03-28,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),159,803961,174,,123
2022-03-29,Blank Space,130,894702,136,,127
2022-03-29,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),154,826953,159,,124
2022-03-30,Blank Space,130,907071,130,,128
2022-03-30,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),157,828322,154,,125
2022-03-31,Blank Space,128,923588,130,,129
2022-03-31,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),158,843442,157,,126
2022-04-01,Blank Space,138,926232,128,,130
2022-04-01,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),142,919403,158,,127
2022-04-02,Blank Space,138,892283,138,,131
2022-04-02,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),182,803140,142,,128
2022-04-03,Blank Space,129,817330,138,,132
2022-04-03,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),145,766730,182,,129
2022-04-04,Blank Space,136,850995,129,,133
2022-04-04,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),141,844997,145,,130
2022-04-05,Blank Space,134,875334,136,,134
2022-04-05,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),143,853150,141,,131
2022-04-06,Blank Space,135,898642,134,,135
2022-04-06,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),161,835788,143,,132
2022-04-07,Blank Space,135,911666,135,,136
2022-04-07,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),166,821539,161,,133
2022-04-08,Blank Space,144,937682,135,,137
2022-04-08,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),194,816101,166,,134
2022-04-09,Blank Space,145,909515,144,,138
2022-04-10,Blank Space,135,826714,145,,139
2022-04-10,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),197,695959,,,135
2022-04-11,Blank Space,134,882748,135,,140
2022-04-11,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),170,788345,197,,136
2022-04-12,Blank Space,134,902416,134,,141
2022-04-12,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),179,778956,170,,137
2022-04-13,Blank Space,124,924045,134,,142
2022-04-13,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),189,775153,179,,138
2022-04-14,Blank Space,129,929229,124,,143
2022-04-15,Blank Space,135,875369,129,,144
2022-04-16,Blank Space,131,862486,135,,145
2022-04-17,Blank Space,121,811569,131,,146
2022-04-18,Blank Space,120,877303,121,,147
2022-04-18,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),185,742552,,,139
2022-04-19,Blank Space,117,898272,120,,148
2022-04-19,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),192,765951,185,,140
2022-04-20,Blank Space,118,919320,117,,149
2022-04-21,Blank Space,119,923351,118,,150
2022-04-22,Blank Space,128,944901,119,,151
2022-04-23,Blank Space,120,929698,128,,152
2022-04-24,Blank Space,110,862859,120,,153
2022-04-25,Blank Space,119,909541,110,,154
2022-04-26,Blank Space,113,936090,119,,155
2022-04-27,Blank Space,107,967475,113,,156
2022-04-28,Blank Space,104,987178,107,,157
2022-04-29,Blank Space,132,1013065,104,,158
2022-04-30,Blank Space,124,997665,132,,159
